mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,02568ece-15d4-40d5-b05a-47069ea100e2,CD2,26.0,SP,SAO PAULO,SUDESTE,APARECIDA,2,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,092e338b-f578-4f78-ad42-3bb59a2e6639,CD2,18.0,SP,SAO PAULO,SUDESTE,PERDIZES,1,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,0df49023-133b-4575-9721-7950d27e8ff3,CD2,24.0,SP,SAO PAULO,SUDESTE,JARDIM SANTA GENEBRA,2,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,0ebced6a-ed7d-4c08-a4fb-cf64d1e6b00b,CD2,14.0,SP,SAO PAULO,SUDESTE,TAMBORE,1,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,0f407772-9c4f-434d-8094-ed56c99d3600,CD2,19.0,PR,PARANA,SUL,CENTRO,1,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,18806dfa-e8a9-461b-be23-72330a236254,CD2,40.0,GO,GOIAS,CENTRO-OESTE,CENTRO,2,1,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,1d8ce6b7-8d94-4b97-bc89-fbdac3f62762,CD2,15.0,SP,SAO PAULO,SUDESTE,VILA YARA,1,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,26173dce-30b6-4f16-8a00-9a636ac17cf6,CD2,27.0,MG,MINAS GERAIS,SUDESTE,BELVEDERE,2,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,2be3a0e2-56c7-4dde-bbc6-d3157566b50d,CD2,15.0,MG,MINAS GERAIS,SUDESTE,SANTA EFIGENIA,2,3,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,84ed6fe907f050f584990b88e5a1944f,1546937f7572f67319c1650dda39c876,blusa,preto,p,poliamida com elastano,liso,19,sem decote,sem manga,33808e48-d514-4840-b2d3-0c6bd0bdd024,CD2,13.0,SP,SAO PAULO,SUDESTE,JARDIM,2,2,3,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
