mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,015fde50-aac3-4a8e-b963-8f7ee85c89f2,CD1,11.0,CE,CEARA,NORDESTE,PAPICU,3,3,2,3.000,4.000,2.3666667,2.000,1.0,4.000,519.96,,,,,0.13333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,02568ece-15d4-40d5-b05a-47069ea100e2,CD2,26.0,SP,SAO PAULO,SUDESTE,APARECIDA,2,3,4,1.000,3.000,3.7000000,4.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,08b66e4d-42f1-4171-9bd0-db235ef765b1,CD1,12.0,AL,ALAGOAS,NORDESTE,CRUZ DAS ALMAS,3,3,1,2.000,2.000,2.0000000,2.000,1.0,0.000,0.00,,,,,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,092e338b-f578-4f78-ad42-3bb59a2e6639,CD2,18.0,SP,SAO PAULO,SUDESTE,PERDIZES,1,3,3,3.000,0.000,1.9666667,2.000,0.9666666666666667,4.000,519.96,,,,,0.13333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,0df49023-133b-4575-9721-7950d27e8ff3,CD2,24.0,SP,SAO PAULO,SUDESTE,JARDIM SANTA GENEBRA,2,3,4,2.000,2.000,2.2666667,2.000,1.0,1.000,129.99,,,,,0.03333333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,0ebced6a-ed7d-4c08-a4fb-cf64d1e6b00b,CD2,14.0,SP,SAO PAULO,SUDESTE,TAMBORE,1,3,3,2.000,1.000,1.1000000,1.000,0.9,3.000,389.97,,,,,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,0f63d320-13ac-4bb0-bbe1-c894255d7c1a,CD1,43.0,RN,RIO GRANDE DO NORTE,NORDESTE,CENTRO,3,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,1059b684-ab8f-4613-a102-878017d99f60,CD1,20.0,SE,SERGIPE,NORDESTE,JARDINS,3,3,3,2.000,2.000,2.0333333,2.000,1.0,2.000,259.98,,,,,0.06666666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,1492be88-5ceb-49c6-98ff-ef90dae05875,CD2,14.0,ES,ESPIRITO SANTO,SUDESTE,EURICO SALLES,3,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,f610df66c70466e6512824346ad8e583,e9b8f9cfb03da919c50b0118975f459e,calca,cinza es,g,malha,liso,9,,longo,1d8ce6b7-8d94-4b97-bc89-fbdac3f62762,CD2,15.0,SP,SAO PAULO,SUDESTE,VILA YARA,1,2,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,,,,,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
