mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,378a3436334e34a375b1cdd6f10cbe9a,calca,preto,m,marbella,liso,3,,longo,549b2910-a091-4c0b-ae5f-da9b6923d7c0,CD2,11.0,SC,SANTA CATARINA,SUL,DOS ESTADOS,1,3,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,378a3436334e34a375b1cdd6f10cbe9a,calca,preto,m,marbella,liso,3,,longo,94b6337d-0052-4694-b374-7f61e6c69788,CD2,11.0,DF,BRASILIA,CENTRO-OESTE,ASA NORTE,2,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,378a3436334e34a375b1cdd6f10cbe9a,calca,preto,m,marbella,liso,3,,longo,d0f243c3-fe09-4e03-be26-168578b18f06,CD2,39.0,PR,PARANA,SUL,CENTRO,2,1,1,0.000,1.000,0.2500000,0.000,0.25,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,378a3436334e34a375b1cdd6f10cbe9a,calca,preto,m,marbella,liso,3,,longo,dcfa78db-cc62-4809-afcf-386387de6371,CD2,13.0,PR,PARANA,SUL,CENTRO,2,1,1,0.000,1.000,0.5000000,0.000,0.5,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,378a3436334e34a375b1cdd6f10cbe9a,calca,preto,m,marbella,liso,3,,longo,f89fe4cf-0f39-42af-b553-a0f56284d62a,CD2,15.0,RS,RIO GRANDE DO SUL,SUL,CENTRO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,63df43e15c9aabe5959ec0c3ea629f06,calca,preto,p,marbella,liso,3,,longo,0ebced6a-ed7d-4c08-a4fb-cf64d1e6b00b,CD2,14.0,SP,SAO PAULO,SUDESTE,TAMBORE,1,3,3,0.000,1.000,0.5000000,0.000,0.5,1.000,139.99,139.99,139.99,0.00,Não demarc,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,63df43e15c9aabe5959ec0c3ea629f06,calca,preto,p,marbella,liso,3,,longo,0f407772-9c4f-434d-8094-ed56c99d3600,CD2,19.0,PR,PARANA,SUL,CENTRO,1,2,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,63df43e15c9aabe5959ec0c3ea629f06,calca,preto,p,marbella,liso,3,,longo,11b89cd2-7919-42f8-bfd0-bd0b4e88c708,CD2,10.0,RS,RIO GRANDE DO SUL,SUL,CENTRO HISTORICO,1,1,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,63df43e15c9aabe5959ec0c3ea629f06,calca,preto,p,marbella,liso,3,,longo,47471db1-34d1-430d-9422-92ab048a97cf,CD2,15.0,MG,MINAS GERAIS,SUDESTE,SANTA MONICA,2,3,4,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,c538b1b5b2552ba828d3832fc7b9675b,63df43e15c9aabe5959ec0c3ea629f06,calca,preto,p,marbella,liso,3,,longo,549b2910-a091-4c0b-ae5f-da9b6923d7c0,CD2,11.0,SC,SANTA CATARINA,SUL,DOS ESTADOS,1,3,2,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,139.99,139.99,0.00,Não demarc,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
