mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,00703d74-ba0a-4dbf-81a1-605aff02efd7,CD1,14.0,BA,BAHIA,NORDESTE,GOES CALMON,3,2,1,0.000,6.000,2.3448276,3.000,0.6896551724137931,5.000,299.50,59.90,59.90,0.00,Não demarc,0.13793103448275862,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,015fde50-aac3-4a8e-b963-8f7ee85c89f2,CD1,11.0,CE,CEARA,NORDESTE,PAPICU,3,3,2,0.000,6.000,5.1724138,6.000,0.8620689655172413,0.000,0.00,59.90,59.90,0.00,Não demarc,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,02568ece-15d4-40d5-b05a-47069ea100e2,CD2,26.0,SP,SAO PAULO,SUDESTE,APARECIDA,2,3,4,0.000,4.000,4.0000000,6.000,0.7931034482758621,4.000,239.60,59.90,59.90,0.00,Não demarc,0.06896551724137931,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,02fafdd7-14d5-4a99-95c9-30cba7021e71,CD2,28.0,SP,SAO PAULO,SUDESTE,PARAISO,2,2,2,0.000,4.000,3.7272727,4.000,0.8181818181818182,2.000,119.80,59.90,59.90,0.00,Não demarc,0.09090909090909091,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,05667a35-e2d8-45af-bc0a-ecda4ad8508e,CD2,42.0,PR,PARANA,SUL,CENTRO,2,1,1,0.000,1.000,1.5517241,2.000,0.7241379310344828,2.000,119.80,59.90,59.90,0.00,Não demarc,0.06896551724137931,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,08b66e4d-42f1-4171-9bd0-db235ef765b1,CD1,12.0,AL,ALAGOAS,NORDESTE,CRUZ DAS ALMAS,3,3,1,0.000,2.000,3.6896552,5.000,0.8275862068965517,3.000,179.70,59.90,59.90,0.00,Não demarc,0.10344827586206896,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,092e338b-f578-4f78-ad42-3bb59a2e6639,CD2,18.0,SP,SAO PAULO,SUDESTE,PERDIZES,1,3,3,0.000,2.000,2.6896552,3.000,0.896551724137931,6.000,353.41,59.90,59.90,0.00,Não demarc,0.1724137931034483,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,0a831d2a-d950-4493-b763-9f98ef08981f,CD1,12.0,PE,PERNAMBUCO,NORDESTE,PIEDADE,3,1,2,0.000,2.000,3.8275862,5.000,0.8620689655172413,3.000,179.70,59.90,59.90,0.00,Não demarc,0.06896551724137931,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,0bed9287-bf43-4af7-bc67-c0f1d778c40d,CD1,12.0,AL,ALAGOAS,NORDESTE,SANTA EDWIGES,3,2,3,0.000,5.000,3.6206897,5.000,0.8620689655172413,4.000,235.38,59.90,59.90,0.00,Não demarc,0.10344827586206896,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3769e7023301ece247313036c3fff3c2,2fa2476d96b286d4425e157daee550f4,blusa,preto,g,viscolycra + microfibra,abstrato,4,,curto,0d6aa371-130c-4593-8725-bb132dca2f38,CD2,12.0,MG,MINAS GERAIS,SUDESTE,IPIRANGA,1,2,1,0.000,2.000,1.6666667,2.000,0.8333333333333334,0.000,0.00,59.90,59.90,0.00,Não demarc,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
