mes,material,sku,produto,cor,tamanho,construcao,padronagem,marca,decote,detalhe,loja,centro_distribuicao,idade_loja,uf_loja,cidade_loja,regiao_loja,bairro_loja,clima_loja,perfil_loja,porte_loja,estoque_unidades_inicio,estoque_unidades_fim,estoque_unidades,estoque_unidades_mediana,prop_dias_com_estoque,venda_unidades,venda_valor_total,preco_atual,preco_original,diff_preco,etiqueta,prop_dias_com_venda,total_observacoes_vendas,pedidos,pedidos_m1,pedidos_m2,pedidos_m3,pedidos_m4,pedidos_m5,pedidos_m6,pedidos_m7,pedidos_m8,pedidos_m9,pedidos_m10,pedidos_m11,pedidos_m12
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,70a3ad84-6a56-4d6c-8de0-4f2a56a93e86,CD2,3.0,RJ,RIO DE JANEIRO,SUDESTE,CENTRO,2,2,1,0.000,1.000,0.7333333,1.000,0.7333333333333333,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,15,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7128eda1-d7c8-48d5-b84b-b5707ca18ecb,CD2,4.0,SP,SAO PAULO,SUDESTE,JARDIM DO LAGO,2,2,1,1.000,0.000,0.1290323,0.000,0.12903225806451613,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,723aacad-b95d-439b-ac6c-d4f87efc70b1,CD3,34.0,AM,AMAZONAS,NORTE,CHAPADA,3,3,3,2.000,0.000,0.6774194,1.000,0.6129032258064516,2.000,139.98,69.99,69.99,0.00,Não demarc,0.06451612903225806,31,168,0,0,0,3034,1353,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,72661565-e059-47e1-ba09-c666812ec2b7,CD2,11.0,SP,SAO PAULO,SUDESTE,VILA AREIAO,2,3,2,0.000,1.000,0.4838710,0.000,0.4838709677419355,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,78e2e6fe-19ee-44ea-9668-07309f6dc80c,CD2,11.0,ES,ESPIRITO SANTO,SUDESTE,CENTRO DE VILA VELHA,2,3,3,0.000,1.000,0.4516129,0.000,0.45161290322580644,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,78e9c12e-8195-482a-9cce-9247b3a14039,CD2,11.0,PR,PARANA,SUL,ZONA 01,2,3,1,0.000,0.000,0E-7,0.000,0.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,79a8f28e-cd9c-400a-9ed8-ce975f62193a,CD2,26.0,MS,MATO GROSSO DO SUL,CENTRO-OESTE,SANTA FE,2,3,4,1.000,1.000,0.5161290,1.000,0.5161290322580645,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7bf76567-994f-40b2-b59b-d922ca68a1d3,CD2,45.0,DF,BRASILIA,CENTRO-OESTE,TAGUATINGA NORTE,2,1,2,0.000,1.000,0.7333333,1.000,0.7333333333333333,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,15,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7bfb5cdb-ecbe-437e-aca8-6acf5b06dad0,CD2,15.0,SC,SANTA CATARINA,SUL,CENTRO,1,3,1,1.000,1.000,0.4516129,0.000,0.45161290322580644,1.000,69.99,69.99,69.99,0.00,Não demarc,0.03225806451612903,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7ca757a7-ec4e-40be-a524-00d7b4843133,CD2,29.0,SP,SAO PAULO,SUDESTE,INDIANOPOLIS,1,3,3,1.000,0.000,0.2580645,0.000,0.25806451612903225,2.000,132.98,69.99,69.99,0.00,Não demarc,0.06451612903225806,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7e58d5aa-4c30-4e16-9ff3-d2d546d0732a,CD2,14.0,MS,MATO GROSSO DO SUL,CENTRO-OESTE,CENTRO,2,2,2,0.000,1.000,0.7272727,1.000,0.7272727272727273,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,11,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
2025-07-01,66346ce740e2c6f25bf55aa5e597c8a2,4088777d00f0bfbc167c51adb39efef2,camiseta,cinza es,pp,malha,liso,9,sem decote,curto,7e910c92-a693-46ba-9239-f5bd7a6fb225,CD2,13.0,SP,SAO PAULO,SUDESTE,JARIDM BARONESA,1,2,1,1.000,1.000,1.0000000,1.000,1.0,0.000,0.00,69.99,69.99,0.00,Não demarc,0.0,31,5895,0,0,0,50285,24554,0,0,0,0,0,0,0
